"Date,""Price"",""Open"",""High"",""Low"",""Vol."",""Change %"""
"03/30/2023,""995.61"",""995.61"",""995.61"",""995.61"","""",""0.02%"""
"03/29/2023,""995.46"",""995.46"",""995.46"",""995.46"","""",""0.03%"""
"03/28/2023,""995.13"",""995.13"",""995.13"",""995.13"","""",""-0.20%"""
"03/27/2023,""997.15"",""997.15"",""997.15"",""997.15"","""",""0.23%"""
"03/24/2023,""994.91"",""994.91"",""994.91"",""994.91"","""",""-0.38%"""
"03/23/2023,""998.71"",""998.71"",""998.71"",""998.71"","""",""-0.08%"""
"03/22/2023,""999.47"",""999.47"",""999.47"",""999.47"","""",""-0.03%"""
"03/21/2023,""999.72"",""999.72"",""999.72"",""999.72"","""",""0.02%"""
"03/20/2023,""999.56"",""999.56"",""999.56"",""999.56"","""",""-0.33%"""
"03/17/2023,""1,002.86"",""1,002.86"",""1,002.86"",""1,002.86"","""",""0.08%"""
